Time_model,salinity_ppt_marina_layer1,temperature_C_marina_layer1,Time _2016_data,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2016,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2017,Date_GMT_00,Conductivity_microsiemens_cm,Temp_C,Year_2018,Conductivity_microsiemens_cm_average,Conductivity_microsiemens_cm_std,Temp_C_average,Temp_C_std
14/09/2016 01:00,20.006,29.0793,14/09/2016 00:00,,,,,,,,,14/09/2018 00:00,38618.2,32.41,2018,38618.2,nan,32.41,nan
14/09/2016 01:30,20.0798,29.1187,14/09/2016 00:30,,,,,,,,,14/09/2018 00:30,38997,32.27,2018,38997,nan,32.27,nan
14/09/2016 02:00,20.2073,29.1206,14/09/2016 01:00,,,,,,,,,14/09/2018 01:00,39206.1,32.21,2018,39206.1,nan,32.21,nan
14/09/2016 02:30,20.3696,29.0953,14/09/2016 01:30,,,,,,,,,14/09/2018 01:30,39417,32.23,2018,39417,nan,32.23,nan
14/09/2016 03:00,20.5314,29.0539,14/09/2016 02:00,,,,,,,,,14/09/2018 02:00,39582.4,32.25,2018,39582.4,nan,32.25,nan
14/09/2016 03:30,20.6371,28.9978,14/09/2016 02:30,,,,,,,,,14/09/2018 02:30,39701.1,32.25,2018,39701.1,nan,32.25,nan
14/09/2016 04:00,20.3802,28.8529,14/09/2016 03:00,,,,,,,,,14/09/2018 03:00,39784.6,32.2,2018,39784.6,nan,32.2,nan
14/09/2016 04:30,19.5586,28.6708,14/09/2016 03:30,,,,,,,,,14/09/2018 03:30,39594.2,32.12,2018,39594.2,nan,32.12,nan
14/09/2016 05:00,18.4467,28.5153,14/09/2016 04:00,,,,,,,,,14/09/2018 04:00,39523.2,32.09,2018,39523.2,nan,32.09,nan
14/09/2016 05:30,17.6941,28.4179,14/09/2016 04:30,,,,,,,,,14/09/2018 04:30,39701.1,32.11,2018,39701.1,nan,32.11,nan
14/09/2016 06:00,17.5596,28.3847,14/09/2016 05:00,,,,,,,,,14/09/2018 05:00,39892.4,32.09,2018,39892.4,nan,32.09,nan
14/09/2016 06:30,17.8669,28.4297,14/09/2016 05:30,,,,,,,,,14/09/2018 05:30,40030.7,32.04,2018,40030.7,nan,32.04,nan
14/09/2016 07:00,18.3288,28.6279,14/09/2016 06:00,,,,,,,,,14/09/2018 06:00,39874.4,31.89,2018,39874.4,nan,31.89,nan
14/09/2016 07:30,19.1647,28.8927,14/09/2016 06:30,,,,,,,,,14/09/2018 06:30,39766.7,31.81,2018,39766.7,nan,31.81,nan
14/09/2016 08:00,19.3209,28.898,14/09/2016 07:00,,,,,,,,,14/09/2018 07:00,39452.4,31.76,2018,39452.4,nan,31.76,nan
14/09/2016 08:30,19.56,28.8373,14/09/2016 07:30,,,,,,,,,14/09/2018 07:30,39505.5,31.76,2018,39505.5,nan,31.76,nan
14/09/2016 09:00,19.8702,28.7383,14/09/2016 08:00,,,,,,,,,14/09/2018 08:00,39600.1,31.79,2018,39600.1,nan,31.79,nan
14/09/2016 09:30,20.2129,28.6294,14/09/2016 08:30,,,,,,,,,14/09/2018 08:30,39411.1,31.72,2018,39411.1,nan,31.72,nan
14/09/2016 10:00,20.5555,28.5319,14/09/2016 09:00,,,,,,,,,14/09/2018 09:00,39118.7,31.66,2018,39118.7,nan,31.66,nan
14/09/2016 10:30,20.8726,28.4504,14/09/2016 09:30,,,,,,,,,14/09/2018 09:30,38612.5,31.55,2018,38612.5,nan,31.55,nan
14/09/2016 11:00,21.146,28.382,14/09/2016 10:00,,,,,,,,,14/09/2018 10:00,37989,31.47,2018,37989,nan,31.47,nan
14/09/2016 11:30,21.3656,28.3263,14/09/2016 10:30,,,,,,,,,14/09/2018 10:30,37784.8,31.43,2018,37784.8,nan,31.43,nan
14/09/2016 12:00,21.5246,28.2773,14/09/2016 11:00,,,,,,,,,14/09/2018 11:00,37604.2,31.42,2018,37604.2,nan,31.42,nan
14/09/2016 12:30,21.6128,28.232,14/09/2016 11:30,,,,,,,,,14/09/2018 11:30,37398,31.34,2018,37398,nan,31.34,nan
14/09/2016 13:00,21.624,28.1945,14/09/2016 12:00,,,,,,,,,14/09/2018 12:00,38000.1,31.42,2018,38000.1,nan,31.42,nan
14/09/2016 13:30,21.5829,28.172,14/09/2016 12:30,,,,,,,,,14/09/2018 12:30,38324,31.5,2018,38324,nan,31.5,nan
14/09/2016 14:00,21.508,28.1682,14/09/2016 13:00,,,,,,,,,14/09/2018 13:00,38979.6,31.65,2018,38979.6,nan,31.65,nan
14/09/2016 14:30,21.4091,28.1849,14/09/2016 13:30,,,,,,,,,14/09/2018 13:30,39147.8,31.6,2018,39147.8,nan,31.6,nan
14/09/2016 15:00,21.3021,28.2019,14/09/2016 14:00,,,,,,,,,14/09/2018 14:00,39334.8,31.58,2018,39334.8,nan,31.58,nan
14/09/2016 15:30,21.2212,28.1987,14/09/2016 14:30,,,,,,,,,14/09/2018 14:30,39293.8,31.52,2018,39293.8,nan,31.52,nan
14/09/2016 16:00,21.2034,28.1858,14/09/2016 15:00,,,,,,,,,14/09/2018 15:00,39223.6,31.46,2018,39223.6,nan,31.46,nan
14/09/2016 16:30,21.2655,28.1883,14/09/2016 15:30,,,,,,,,,14/09/2018 15:30,39235.3,31.37,2018,39235.3,nan,31.37,nan
14/09/2016 17:00,21.4067,28.1967,14/09/2016 16:00,,,,,,,,,14/09/2018 16:00,39276.2,31.37,2018,39276.2,nan,31.37,nan
14/09/2016 17:30,21.5994,28.2265,14/09/2016 16:30,,,,,,,,,14/09/2018 16:30,39247,31.32,2018,39247,nan,31.32,nan
14/09/2016 18:00,21.8075,28.2606,14/09/2016 17:00,,,,,,,,,14/09/2018 17:00,39112.9,31.29,2018,39112.9,nan,31.29,nan
14/09/2016 18:30,22.053,28.3011,14/09/2016 17:30,,,,,,,,,14/09/2018 17:30,38997,31.42,2018,38997,nan,31.42,nan
14/09/2016 19:00,22.3729,28.3465,14/09/2016 18:00,,,,,,,,,14/09/2018 18:00,38916.1,31.48,2018,38916.1,nan,31.48,nan
14/09/2016 19:30,22.7628,28.3853,14/09/2016 18:30,,,,,,,,,14/09/2018 18:30,38881.5,31.55,2018,38881.5,nan,31.55,nan
14/09/2016 20:00,23.1878,28.4057,14/09/2016 19:00,,,,,,,,,14/09/2018 19:00,38904.6,31.69,2018,38904.6,nan,31.69,nan
14/09/2016 20:30,23.566,28.4168,14/09/2016 19:30,,,,,,,,,14/09/2018 19:30,39037.5,31.9,2018,39037.5,nan,31.9,nan
14/09/2016 21:00,23.7847,28.4348,14/09/2016 20:00,,,,,,,,,14/09/2018 20:00,39107.1,32.03,2018,39107.1,nan,32.03,nan
14/09/2016 21:30,23.6889,28.4696,14/09/2016 20:30,,,,,,,,,14/09/2018 20:30,39200.3,31.99,2018,39200.3,nan,31.99,nan
14/09/2016 22:00,23.0262,28.5442,14/09/2016 21:00,,,,,,,,,14/09/2018 21:00,38256.6,32.29,2018,38256.6,nan,32.29,nan
14/09/2016 22:30,22.1371,28.6222,14/09/2016 21:30,,,,,,,,,14/09/2018 21:30,37457.5,32.27,2018,37457.5,nan,32.27,nan
14/09/2016 23:00,21.5455,28.6497,14/09/2016 22:00,,,,,,,,,14/09/2018 22:00,37124.3,32.25,2018,37124.3,nan,32.25,nan
14/09/2016 23:30,21.2898,28.6232,14/09/2016 22:30,,,,,,,,,14/09/2018 22:30,37017.8,32.25,2018,37017.8,nan,32.25,nan
15/09/2016 00:00,21.0786,28.6496,14/09/2016 23:00,,,,,,,,,14/09/2018 23:00,36832.7,32.25,2018,36832.7,nan,32.25,nan
15/09/2016 00:30,20.9394,28.6587,14/09/2016 23:30,,,,,,,,,14/09/2018 23:30,36901.3,32.26,2018,36901.3,nan,32.26,nan
15/09/2016 01:00,20.8576,28.7258,15/09/2016 00:00,,,,,,,,,15/09/2018 00:00,37757.4,32.21,2018,37757.4,nan,32.21,nan
15/09/2016 01:30,20.7308,28.8518,15/09/2016 00:30,,,,,,,,,15/09/2018 00:30,38419.8,32.07,2018,38419.8,nan,32.07,nan
15/09/2016 02:00,20.6329,28.9552,15/09/2016 01:00,,,,,,,,,15/09/2018 01:00,39043.3,31.99,2018,39043.3,nan,31.99,nan
15/09/2016 02:30,20.6349,29.0216,15/09/2016 01:30,,,,,,,,,15/09/2018 01:30,39282.1,31.95,2018,39282.1,nan,31.95,nan
15/09/2016 03:00,20.7165,29.0488,15/09/2016 02:00,,,,,,,,,15/09/2018 02:00,39440.6,31.98,2018,39440.6,nan,31.98,nan
15/09/2016 03:30,20.8526,29.0419,15/09/2016 02:30,,,,,,,,,15/09/2018 02:30,39606.1,32.02,2018,39606.1,nan,32.02,nan
15/09/2016 04:00,21.0197,29.0112,15/09/2016 03:00,,,,,,,,,15/09/2018 03:00,39778.6,32.04,2018,39778.6,nan,32.04,nan
15/09/2016 04:30,21.1877,28.9683,15/09/2016 03:30,,,,,,,,,15/09/2018 03:30,39796.6,32.01,2018,39796.6,nan,32.01,nan
15/09/2016 05:00,21.2908,28.9193,15/09/2016 04:00,,,,,,,,,15/09/2018 04:00,39904.4,31.98,2018,39904.4,nan,31.98,nan
15/09/2016 05:30,21.1041,28.8129,15/09/2016 04:30,,,,,,,,,15/09/2018 04:30,40127.4,31.99,2018,40127.4,nan,31.99,nan
15/09/2016 06:00,20.5819,28.6877,15/09/2016 05:00,,,,,,,,,15/09/2018 05:00,40309.7,31.99,2018,40309.7,nan,31.99,nan
15/09/2016 06:30,20.0311,28.6038,15/09/2016 05:30,,,,,,,,,15/09/2018 05:30,40493.3,31.98,2018,40493.3,nan,31.98,nan
15/09/2016 07:00,19.6961,28.5718,15/09/2016 06:00,,,,,,,,,15/09/2018 06:00,40548.7,31.93,2018,40548.7,nan,31.93,nan
15/09/2016 07:30,19.5926,28.5962,15/09/2016 06:30,,,,,,,,,15/09/2018 06:30,40616.5,31.9,2018,40616.5,nan,31.9,nan
15/09/2016 08:00,19.6005,28.7506,15/09/2016 07:00,,,,,,,,,15/09/2018 07:00,40127.4,31.81,2018,40127.4,nan,31.81,nan
15/09/2016 08:30,19.9864,28.8897,15/09/2016 07:30,,,,,,,,,15/09/2018 07:30,39683.3,31.76,2018,39683.3,nan,31.76,nan
15/09/2016 09:00,20.0136,28.8874,15/09/2016 08:00,,,,,,,,,15/09/2018 08:00,39606.1,31.74,2018,39606.1,nan,31.74,nan
15/09/2016 09:30,20.1422,28.844,15/09/2016 08:30,,,,,,,,,15/09/2018 08:30,39546.8,31.64,2018,39546.8,nan,31.64,nan
15/09/2016 10:00,20.3409,28.7729,15/09/2016 09:00,,,,,,,,,15/09/2018 09:00,39850.4,31.65,2018,39850.4,nan,31.65,nan
15/09/2016 10:30,20.5376,28.6899,15/09/2016 09:30,,,,,,,,,15/09/2018 09:30,39725,31.55,2018,39725,nan,31.55,nan
15/09/2016 11:00,20.696,28.6088,15/09/2016 10:00,,,,,,,,,15/09/2018 10:00,39707.1,31.47,2018,39707.1,nan,31.47,nan
15/09/2016 11:30,20.7773,28.5154,15/09/2016 10:30,,,,,,,,,15/09/2018 10:30,39754.8,31.44,2018,39754.8,nan,31.44,nan
15/09/2016 12:00,20.7899,28.4533,15/09/2016 11:00,,,,,,,,,15/09/2018 11:00,39629.8,31.38,2018,39629.8,nan,31.38,nan
15/09/2016 12:30,20.7541,28.4301,15/09/2016 11:30,,,,,,,,,15/09/2018 11:30,39546.8,31.29,2018,39546.8,nan,31.29,nan
15/09/2016 13:00,20.6743,28.439,15/09/2016 12:00,,,,,,,,,15/09/2018 12:00,39434.7,31.23,2018,39434.7,nan,31.23,nan
15/09/2016 13:30,20.5615,28.4817,15/09/2016 12:30,,,,,,,,,15/09/2018 12:30,39340.6,31.15,2018,39340.6,nan,31.15,nan
15/09/2016 14:00,20.435,28.5488,15/09/2016 13:00,,,,,,,,,15/09/2018 13:00,39340.6,31.14,2018,39340.6,nan,31.14,nan
15/09/2016 14:30,20.3173,28.6203,15/09/2016 13:30,,,,,,,,,15/09/2018 13:30,39247,31.07,2018,39247,nan,31.07,nan
15/09/2016 15:00,20.2278,28.689,15/09/2016 14:00,,,,,,,,,15/09/2018 14:00,39299.6,31.14,2018,39299.6,nan,31.14,nan
15/09/2016 15:30,20.1726,28.7573,15/09/2016 14:30,,,,,,,,,15/09/2018 14:30,39393.5,31.18,2018,39393.5,nan,31.18,nan
15/09/2016 16:00,20.1458,28.8142,15/09/2016 15:00,,,,,,,,,15/09/2018 15:00,39422.9,31.24,2018,39422.9,nan,31.24,nan
15/09/2016 16:30,20.1389,28.8682,15/09/2016 15:30,,,,,,,,,15/09/2018 15:30,39247,31.27,2018,39247,nan,31.27,nan
15/09/2016 17:00,20.1478,28.9129,15/09/2016 16:00,,,,,,,,,15/09/2018 16:00,39101.3,31.32,2018,39101.3,nan,31.32,nan
15/09/2016 17:30,20.1883,28.9677,15/09/2016 16:30,,,,,,,,,15/09/2018 16:30,39060.7,31.41,2018,39060.7,nan,31.41,nan
15/09/2016 18:00,20.2619,29.0404,15/09/2016 17:00,,,,,,,,,15/09/2018 17:00,38985.4,31.5,2018,38985.4,nan,31.5,nan
15/09/2016 18:30,20.3536,29.1128,15/09/2016 17:30,,,,,,,,,15/09/2018 17:30,38997,31.64,2018,38997,nan,31.64,nan
15/09/2016 19:00,20.444,29.1626,15/09/2016 18:00,,,,,,,,,15/09/2018 18:00,39014.3,31.79,2018,39014.3,nan,31.79,nan
15/09/2016 19:30,20.5344,29.1802,15/09/2016 18:30,,,,,,,,,15/09/2018 18:30,39200.3,32.08,2018,39200.3,nan,32.08,nan
15/09/2016 20:00,20.7214,29.1508,15/09/2016 19:00,,,,,,,,,15/09/2018 19:00,39523.2,32.3,2018,39523.2,nan,32.3,nan
15/09/2016 20:30,21.1205,29.0598,15/09/2016 19:30,,,,,,,,,15/09/2018 19:30,39701.1,32.44,2018,39701.1,nan,32.44,nan
15/09/2016 21:00,21.743,28.9337,15/09/2016 20:00,,,,,,,,,15/09/2018 20:00,39784.6,32.59,2018,39784.6,nan,32.59,nan
15/09/2016 21:30,22.4872,28.8226,15/09/2016 20:30,,,,,,,,,15/09/2018 20:30,39856.4,32.74,2018,39856.4,nan,32.74,nan
15/09/2016 22:00,23.1893,28.7349,15/09/2016 21:00,,,,,,,,,15/09/2018 21:00,39540.9,32.78,2018,39540.9,nan,32.78,nan
15/09/2016 22:30,23.658,28.6559,15/09/2016 21:30,,,,,,,,,15/09/2018 21:30,38295.9,32.6,2018,38295.9,nan,32.6,nan
15/09/2016 23:00,23.7614,28.576,15/09/2016 22:00,,,,,,,,,15/09/2018 22:00,37225.9,32.53,2018,37225.9,nan,32.53,nan
15/09/2016 23:30,23.3112,28.5389,15/09/2016 22:30,,,,,,,,,15/09/2018 22:30,37044.4,32.52,2018,37044.4,nan,32.52,nan
16/09/2016 00:00,22.4277,28.5467,15/09/2016 23:00,,,,,,,,,15/09/2018 23:00,36869.6,32.46,2018,36869.6,nan,32.46,nan
16/09/2016 00:30,21.7152,28.5445,15/09/2016 23:30,,,,,,,,,15/09/2018 23:30,36143.3,32.4,2018,36143.3,nan,32.4,nan
16/09/2016 01:00,21.4721,28.5901,16/09/2016 00:00,,,,,,,,,16/09/2018 00:00,35574.6,32.31,2018,35574.6,nan,32.31,nan
16/09/2016 01:30,21.3247,28.6437,16/09/2016 00:30,,,,,,,,,16/09/2018 00:30,35904.9,32.29,2018,35904.9,nan,32.29,nan
16/09/2016 02:00,21.3293,28.6966,16/09/2016 01:00,,,,,,,,,16/09/2018 01:00,36576.2,32.3,2018,36576.2,nan,32.3,nan
16/09/2016 02:30,21.4518,28.7441,16/09/2016 01:30,,,,,,,,,16/09/2018 01:30,37768.3,32.3,2018,37768.3,nan,32.3,nan
16/09/2016 03:00,21.5005,28.8053,16/09/2016 02:00,,,,,,,,,16/09/2018 02:00,38307.1,32.21,2018,38307.1,nan,32.21,nan
16/09/2016 03:30,21.501,28.8429,16/09/2016 02:30,,,,,,,,,16/09/2018 02:30,38806.8,32.11,2018,38806.8,nan,32.11,nan
16/09/2016 04:00,21.5466,28.8656,16/09/2016 03:00,,,,,,,,,16/09/2018 03:00,39083.9,32.08,2018,39083.9,nan,32.08,nan
16/09/2016 04:30,21.6346,28.8741,16/09/2016 03:30,,,,,,,,,16/09/2018 03:30,39252.8,32.06,2018,39252.8,nan,32.06,nan
16/09/2016 05:00,21.75,28.87,16/09/2016 04:00,,,,,,,,,16/09/2018 04:00,39481.9,32.04,2018,39481.9,nan,32.04,nan
16/09/2016 05:30,21.8652,28.8564,16/09/2016 04:30,,,,,,,,,16/09/2018 04:30,39540.9,32.02,2018,39540.9,nan,32.02,nan
16/09/2016 06:00,21.9053,28.8304,16/09/2016 05:00,,,,,,,,,16/09/2018 05:00,39808.5,32.02,2018,39808.5,nan,32.02,nan
16/09/2016 06:30,21.6847,28.7418,16/09/2016 05:30,,,,,,,,,16/09/2018 05:30,40115.3,32.03,2018,40115.3,nan,32.03,nan
16/09/2016 07:00,21.2364,28.6395,16/09/2016 06:00,,,,,,,,,16/09/2018 06:00,40267.1,32.04,2018,40267.1,nan,32.04,nan
16/09/2016 07:30,20.8327,28.6779,16/09/2016 06:30,,,,,,,,,16/09/2018 06:30,40419.7,32.03,2018,40419.7,nan,32.03,nan
16/09/2016 08:00,20.5647,28.6636,16/09/2016 07:00,,,,,,,,,16/09/2018 07:00,40536.4,31.98,2018,40536.4,nan,31.98,nan
16/09/2016 08:30,20.4731,28.6615,16/09/2016 07:30,,,,,,,,,16/09/2018 07:30,40505.6,31.9,2018,40505.6,nan,31.9,nan
16/09/2016 09:00,20.4353,28.6596,16/09/2016 08:00,,,,,,,,,16/09/2018 08:00,40561,31.9,2018,40561,nan,31.9,nan
16/09/2016 09:30,20.4465,28.6369,16/09/2016 08:30,,,,,,,,,16/09/2018 08:30,40206.3,31.69,2018,40206.3,nan,31.69,nan
16/09/2016 10:00,20.5695,28.6451,16/09/2016 09:00,,,,,,,,,16/09/2018 09:00,39683.3,31.42,2018,39683.3,nan,31.42,nan
16/09/2016 10:30,20.7285,28.6875,16/09/2016 09:30,,,,,,,,,16/09/2018 09:30,39790.6,31.46,2018,39790.6,nan,31.46,nan
16/09/2016 11:00,20.7878,28.6594,16/09/2016 10:00,,,,,,,,,16/09/2018 10:00,39695.2,31.37,2018,39695.2,nan,31.37,nan
16/09/2016 11:30,20.8068,28.6119,16/09/2016 10:30,,,,,,,,,16/09/2018 10:30,39802.5,31.37,2018,39802.5,nan,31.37,nan
16/09/2016 12:00,20.7958,28.5734,16/09/2016 11:00,,,,,,,,,16/09/2018 11:00,39612,31.3,2018,39612,nan,31.3,nan
16/09/2016 12:30,20.7689,28.5537,16/09/2016 11:30,,,,,,,,,16/09/2018 11:30,39517.3,31.28,2018,39517.3,nan,31.28,nan
16/09/2016 13:00,20.7095,28.5513,16/09/2016 12:00,,,,,,,,,16/09/2018 12:00,39677.3,31.29,2018,39677.3,nan,31.29,nan
16/09/2016 13:30,20.6135,28.5483,16/09/2016 12:30,,,,,,,,,16/09/2018 12:30,39677.3,31.28,2018,39677.3,nan,31.28,nan
16/09/2016 14:00,20.5113,28.5229,16/09/2016 13:00,,,,,,,,,16/09/2018 13:00,39713,31.23,2018,39713,nan,31.23,nan
16/09/2016 14:30,20.3957,28.4827,16/09/2016 13:30,,,,,,,,,16/09/2018 13:30,39730.9,31.21,2018,39730.9,nan,31.21,nan
16/09/2016 15:00,20.2594,28.4372,16/09/2016 14:00,,,,,,,,,16/09/2018 14:00,39898.4,31.29,2018,39898.4,nan,31.29,nan
16/09/2016 15:30,20.1194,28.3971,16/09/2016 14:30,,,,,,,,,16/09/2018 14:30,39826.5,31.29,2018,39826.5,nan,31.29,nan
16/09/2016 16:00,19.9685,28.3764,16/09/2016 15:00,,,,,,,,,16/09/2018 15:00,39665.4,31.28,2018,39665.4,nan,31.28,nan
16/09/2016 16:30,19.7716,28.3781,16/09/2016 15:30,,,,,,,,,16/09/2018 15:30,39558.7,31.3,2018,39558.7,nan,31.3,nan
16/09/2016 17:00,19.4834,28.4105,16/09/2016 16:00,,,,,,,,,16/09/2018 16:00,39570.5,31.39,2018,39570.5,nan,31.39,nan
16/09/2016 17:30,19.1208,28.4756,16/09/2016 16:30,,,,,,,,,16/09/2018 16:30,39748.8,31.46,2018,39748.8,nan,31.46,nan
16/09/2016 18:00,18.8777,28.5681,16/09/2016 17:00,,,,,,,,,16/09/2018 17:00,39399.4,31.61,2018,39399.4,nan,31.61,nan
16/09/2016 18:30,18.8875,28.6867,16/09/2016 17:30,,,,,,,,,16/09/2018 17:30,39305.5,31.75,2018,39305.5,nan,31.75,nan
16/09/2016 19:00,19.0919,28.8341,16/09/2016 18:00,,,,,,,,,16/09/2018 18:00,39147.8,31.92,2018,39147.8,nan,31.92,nan
16/09/2016 19:30,19.415,28.9888,16/09/2016 18:30,,,,,,,,,16/09/2018 18:30,39136.2,32.06,2018,39136.2,nan,32.06,nan
16/09/2016 20:00,20.3658,29.0556,16/09/2016 19:00,,,,,,,,,16/09/2018 19:00,39124.5,32.23,2018,39124.5,nan,32.23,nan
16/09/2016 20:30,20.8967,29.1276,16/09/2016 19:30,,,,,,,,,16/09/2018 19:30,39060.7,32.41,2018,39060.7,nan,32.41,nan
16/09/2016 21:00,21.2835,29.184,16/09/2016 20:00,,,,,,,,,16/09/2018 20:00,39072.3,32.57,2018,39072.3,nan,32.57,nan
16/09/2016 21:30,22.024,29.0787,16/09/2016 20:30,,,,,,,,,16/09/2018 20:30,39124.5,32.69,2018,39124.5,nan,32.69,nan
16/09/2016 22:00,22.895,28.9807,16/09/2016 21:00,,,,,,,,,16/09/2018 21:00,39194.4,32.81,2018,39194.4,nan,32.81,nan
16/09/2016 22:30,23.7603,28.932,16/09/2016 21:30,,,,,,,,,16/09/2018 21:30,39235.3,32.83,2018,39235.3,nan,32.83,nan
16/09/2016 23:00,24.3877,28.8591,16/09/2016 22:00,,,,,,,,,16/09/2018 22:00,39247,32.85,2018,39247,nan,32.85,nan
16/09/2016 23:30,24.6661,28.7959,16/09/2016 22:30,,,,,,,,,16/09/2018 22:30,38709.5,32.74,2018,38709.5,nan,32.74,nan
17/09/2016 00:00,24.6783,28.6602,16/09/2016 23:00,,,,,,,,,16/09/2018 23:00,38234.2,32.6,2018,38234.2,nan,32.6,nan
17/09/2016 00:30,24.4357,28.6157,16/09/2016 23:30,,,,,,,,,16/09/2018 23:30,37994.5,32.53,2018,37994.5,nan,32.53,nan
17/09/2016 01:00,23.897,28.5858,17/09/2016 00:00,,,,,,,,,17/09/2018 00:00,37944.7,32.48,2018,37944.7,nan,32.48,nan
17/09/2016 01:30,23.2091,28.5114,17/09/2016 00:30,,,,,,,,,17/09/2018 00:30,36163.7,32.29,2018,36163.7,nan,32.29,nan
17/09/2016 02:00,22.7021,28.5022,17/09/2016 01:00,,,,,,,,,17/09/2018 01:00,37637,32.44,2018,37637,nan,32.44,nan
17/09/2016 02:30,22.4391,28.636,17/09/2016 01:30,,,,,,,,,17/09/2018 01:30,37724.5,32.49,2018,37724.5,nan,32.49,nan
17/09/2016 03:00,22.2779,28.643,17/09/2016 02:00,,,,,,,,,17/09/2018 02:00,38111.3,32.46,2018,38111.3,nan,32.46,nan
17/09/2016 03:30,22.2827,28.6928,17/09/2016 02:30,,,,,,,,,17/09/2018 02:30,38453.7,32.39,2018,38453.7,nan,32.39,nan
17/09/2016 04:00,22.2469,28.6864,17/09/2016 03:00,,,,,,,,,17/09/2018 03:00,38904.6,32.25,2018,38904.6,nan,32.25,nan
17/09/2016 04:30,22.2311,28.6601,17/09/2016 03:30,,,,,,,,,17/09/2018 03:30,39364.1,32.11,2018,39364.1,nan,32.11,nan
17/09/2016 05:00,22.2201,28.6371,17/09/2016 04:00,,,,,,,,,17/09/2018 04:00,39606.1,32.04,2018,39606.1,nan,32.04,nan
17/09/2016 05:30,22.1939,28.6201,17/09/2016 04:30,,,,,,,,,17/09/2018 04:30,39850.4,32.02,2018,39850.4,nan,32.02,nan
17/09/2016 06:00,22.147,28.6067,17/09/2016 05:00,,,,,,,,,17/09/2018 05:00,39958.4,31.99,2018,39958.4,nan,31.99,nan
17/09/2016 06:30,22.0608,28.5926,17/09/2016 05:30,,,,,,,,,17/09/2018 05:30,40321.9,31.99,2018,40321.9,nan,31.99,nan
17/09/2016 07:00,21.7739,28.5514,17/09/2016 06:00,,,,,,,,,17/09/2018 06:00,40481.1,32.01,2018,40481.1,nan,32.01,nan
17/09/2016 07:30,20.8955,28.4313,17/09/2016 06:30,,,,,,,,,17/09/2018 06:30,40721.6,32.02,2018,40721.6,nan,32.02,nan
17/09/2016 08:00,19.802,28.3192,17/09/2016 07:00,,,,,,,,,17/09/2018 07:00,41008.3,32.02,2018,41008.3,nan,32.02,nan
17/09/2016 08:30,19.0888,28.2355,17/09/2016 07:30,,,,,,,,,17/09/2018 07:30,41241.2,31.98,2018,41241.2,nan,31.98,nan
17/09/2016 09:00,19.0196,28.1973,17/09/2016 08:00,,,,,,,,,17/09/2018 08:00,41387,31.94,2018,41387,nan,31.94,nan
17/09/2016 09:30,19.4642,28.2402,17/09/2016 08:30,,,,,,,,,17/09/2018 08:30,41431.5,31.9,2018,41431.5,nan,31.9,nan
17/09/2016 10:00,20.0714,28.3623,17/09/2016 09:00,,,,,,,,,17/09/2018 09:00,41399.7,31.84,2018,41399.7,nan,31.84,nan
17/09/2016 10:30,20.4397,28.3925,17/09/2016 09:30,,,,,,,,,17/09/2018 09:30,40845.9,31.61,2018,40845.9,nan,31.61,nan
17/09/2016 11:00,20.6213,28.4006,17/09/2016 10:00,,,,,,,,,17/09/2018 10:00,40346.3,31.44,2018,40346.3,nan,31.44,nan
17/09/2016 11:30,20.6611,28.3819,17/09/2016 10:30,,,,,,,,,17/09/2018 10:30,40291.4,31.42,2018,40291.4,nan,31.42,nan
17/09/2016 12:00,20.5584,28.336,17/09/2016 11:00,,,,,,,,,17/09/2018 11:00,40321.9,31.41,2018,40321.9,nan,31.41,nan
17/09/2016 12:30,20.0826,28.181,17/09/2016 11:30,,,,,,,,,17/09/2018 11:30,40182,31.32,2018,40182,nan,31.32,nan
17/09/2016 13:00,19.1603,27.9298,17/09/2016 12:00,,,,,,,,,17/09/2018 12:00,40334.1,31.37,2018,40334.1,nan,31.37,nan
17/09/2016 13:30,18.2906,27.7757,17/09/2016 12:30,,,,,,,,,17/09/2018 12:30,40499.5,31.38,2018,40499.5,nan,31.38,nan
17/09/2016 14:00,17.6318,27.7608,17/09/2016 13:00,,,,,,,,,17/09/2018 13:00,40042.8,31.28,2018,40042.8,nan,31.28,nan
17/09/2016 14:30,16.8748,27.7943,17/09/2016 13:30,,,,,,,,,17/09/2018 13:30,40024.7,31.25,2018,40024.7,nan,31.25,nan
17/09/2016 15:00,15.9897,27.81,17/09/2016 14:00,,,,,,,,,17/09/2018 14:00,40206.3,31.29,2018,40206.3,nan,31.29,nan
17/09/2016 15:30,15.3233,27.8715,17/09/2016 14:30,,,,,,,,,17/09/2018 14:30,40097.2,31.32,2018,40097.2,nan,31.32,nan
17/09/2016 16:00,14.933,27.7931,17/09/2016 15:00,,,,,,,,,17/09/2018 15:00,40175.9,31.37,2018,40175.9,nan,31.37,nan
17/09/2016 16:30,14.7147,27.8143,17/09/2016 15:30,,,,,,,,,17/09/2018 15:30,40109.3,31.46,2018,40109.3,nan,31.46,nan
17/09/2016 17:00,14.4928,27.9468,17/09/2016 16:00,,,,,,,,,17/09/2018 16:00,40066.9,31.53,2018,40066.9,nan,31.53,nan
17/09/2016 17:30,14.1299,28.1372,17/09/2016 16:30,,,,,,,,,17/09/2018 16:30,40139.5,31.64,2018,40139.5,nan,31.64,nan
